fico,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_util,total_acc,annual_inc,emp_length,home_ownership,loan_amnt,int_rate,term,grade,purpose,state_gdp_2012,default,dti_w,annual_inc_w,loan_amnt_w,state_gdp_2012_w,log_income,log_state_gdp,fico_10,dti_5,loan_amnt_1000
752.0,14.29,0.0,4.0,0.0,24.9,38.0,210000.0,10+ years,MORTGAGE,11200.0,7.62,36,A,other,640663.1,0,14.29,210000.0,11200.0,640663.1,12.25486757159303,13.370259012711182,75.2,2.8579999999999997,11.2
672.0,10.35,0.0,0.0,0.0,57.0,16.0,75000.0,10+ years,MORTGAGE,5625.0,13.11,36,B,debt_consolidation,519569.0,0,10.35,75000.0,5625.0,519569.0,11.225256725762893,13.160754900720871,67.2,2.07,5.625
712.0,19.12,0.0,0.0,0.0,80.8,14.0,52931.0,10+ years,RENT,26375.0,19.22,60,D,home_improvement,540882.4,1,19.12,52931.0,26375.0,540882.4,10.87676334989294,13.200957158968144,71.2,3.8240000000000003,26.375
707.0,8.82,0.0,1.0,0.0,56.3,16.0,150000.0,2 years,MORTGAGE,16000.0,13.99,36,C,debt_consolidation,2144089.6,1,8.82,150000.0,16000.0,2144089.6,11.918397239722838,14.578225591344385,70.7,1.764,16.0
677.0,22.82,0.0,2.0,0.0,82.6,19.0,53000.0,8 years,RENT,10000.0,15.31,36,C,credit_card,720881.5,0,22.82,53000.0,10000.0,720881.5,10.87806606028079,13.488230047696899,67.7,4.564,10.0
697.0,23.94,0.0,0.0,0.0,55.1,11.0,38400.0,3 years,RENT,15000.0,13.11,36,B,debt_consolidation,2144089.6,1,23.94,38400.0,15000.0,2144089.6,10.555838779903407,14.578225591344385,69.7,4.788,15.0
722.0,12.64,0.0,0.0,0.0,80.1,21.0,47000.0,9 years,RENT,17000.0,13.99,60,C,debt_consolidation,233481.2,0,12.64,47000.0,17000.0,233481.2,10.757924157061597,12.36085683893104,72.2,2.528,17.0
732.0,20.78,0.0,0.0,0.0,29.7,15.0,35000.0,< 1 year,MORTGAGE,4000.0,7.62,36,A,car,140764.1,0,20.78,35000.0,4000.0,140764.1,10.463131911491967,11.854840718604388,73.2,4.156000000000001,4.0
697.0,17.22,0.0,0.0,0.0,74.7,20.0,49200.0,10+ years,MORTGAGE,12000.0,12.12,36,B,home_improvement,720881.5,0,17.22,49200.0,12000.0,720881.5,10.803669227477098,13.488230047696899,69.7,3.444,12.0
727.0,14.91,0.0,0.0,0.0,36.3,31.0,105000.0,1 year,RENT,6000.0,7.62,36,A,debt_consolidation,2144089.6,0,14.91,105000.0,6000.0,2144089.6,11.561725152903833,14.578225591344385,72.7,2.982,6.0
687.0,20.0,1.0,0.0,0.0,5.5,13.0,36000.0,1 year,RENT,3775.0,10.74,36,B,small_business,1323400.8,0,20.0,36000.0,3775.0,1323400.8,10.491301994830229,14.095715345063464,68.7,4.0,3.775
687.0,18.71,0.0,2.0,0.0,68.3,58.0,105000.0,10+ years,MORTGAGE,18000.0,18.55,60,D,debt_consolidation,2144089.6,0,18.71,105000.0,18000.0,2144089.6,11.561725152903833,14.578225591344385,68.7,3.742,18.0
702.0,15.88,0.0,0.0,0.0,17.5,36.0,118000.0,6 years,RENT,12000.0,10.74,36,B,debt_consolidation,127789.1,0,15.88,118000.0,12000.0,127789.1,11.678448377988165,11.758136527773347,70.2,3.176,12.0
682.0,16.48,0.0,1.0,0.0,78.7,12.0,50000.0,1 year,RENT,9000.0,14.65,36,C,credit_card,107718.8,0,16.48,50000.0,9000.0,107718.8,10.819798284210286,11.58727940687091,68.2,3.2960000000000003,9.0
667.0,22.2,0.0,0.0,0.0,55.1,14.0,32000.0,10+ years,RENT,3000.0,13.99,36,C,debt_consolidation,1323400.8,1,22.2,32000.0,3000.0,1323400.8,10.373522431293592,14.095715345063464,66.7,4.4399999999999995,3.0
742.0,13.93,0.0,3.0,0.0,3.6,62.0,225000.0,3 years,RENT,35000.0,12.12,36,B,home_improvement,268861.9,0,13.93,220000.0,35000.0,268861.9,12.301387370778713,12.501953143858227,74.2,2.786,35.0
777.0,5.18,0.0,2.0,0.0,8.3,21.0,79000.0,10+ years,MORTGAGE,35000.0,8.9,36,A,small_business,400623.3,0,5.18,79000.0,35000.0,400623.3,11.277215789596893,12.900776863278333,77.7,1.036,35.0
722.0,29.5,0.0,2.0,0.0,21.7,31.0,40000.0,4 years,RENT,2800.0,7.9,36,A,debt_consolidation,519569.0,0,29.5,40000.0,2800.0,519569.0,10.596659732783579,13.160754900720871,72.2,5.9,2.8
682.0,13.65,0.0,0.0,0.0,87.6,15.0,75000.0,< 1 year,MORTGAGE,3700.0,12.12,36,B,car,540882.4,0,13.65,75000.0,3700.0,540882.4,11.225256725762893,13.200957158968144,68.2,2.73,3.7
792.0,16.35,0.0,0.0,0.0,0.1,14.0,83000.0,7 years,RENT,15000.0,6.03,36,A,debt_consolidation,2144089.6,0,16.35,83000.0,15000.0,2144089.6,11.326607934898927,14.578225591344385,79.2,3.2700000000000005,15.0
662.0,18.72,4.0,3.0,0.0,76.6,31.0,82000.0,6 years,MORTGAGE,8000.0,17.99,36,D,home_improvement,400623.3,0,18.72,82000.0,8000.0,400623.3,11.314486721293981,12.900776863278333,66.2,3.7439999999999998,8.0
672.0,21.68,0.0,1.0,0.0,78.4,40.0,96000.0,2 years,MORTGAGE,19200.0,21.48,60,E,debt_consolidation,273593.9,1,21.68,96000.0,19200.0,273593.9,11.472113887062386,12.51940016916035,67.2,4.336,19.2
687.0,12.69,0.0,0.0,0.0,95.1,15.0,185000.0,10+ years,RENT,6000.0,13.67,36,B,debt_consolidation,2144089.6,0,12.69,185000.0,6000.0,2144089.6,12.128116509451258,14.578225591344385,68.7,2.538,6.0
772.0,11.82,0.0,0.0,0.0,37.2,20.0,90000.0,10+ years,MORTGAGE,30000.0,6.62,36,A,debt_consolidation,443566.1,0,11.82,90000.0,30000.0,443566.1,11.407576060361786,13.0026021113398,77.2,2.364,30.0
742.0,3.19,0.0,0.0,0.0,11.9,37.0,70000.0,1 year,MORTGAGE,12000.0,9.76,60,B,other,768722.9,0,3.19,70000.0,12000.0,768722.9,11.156264806643742,13.552485845448977,74.2,0.638,12.0
687.0,14.36,0.0,0.0,0.0,76.3,14.0,28000.0,2 years,MORTGAGE,11625.0,12.12,36,B,credit_card,439539.7,0,14.36,28000.0,11625.0,439539.7,10.239995502805316,12.993483321948231,68.7,2.872,11.625
692.0,22.59,0.0,1.0,1.0,48.1,22.0,41600.0,8 years,RENT,12000.0,13.99,36,C,house,107718.8,1,22.59,41600.0,12000.0,107718.8,10.635879484421974,11.58727940687091,69.2,4.518,12.0
767.0,11.08,0.0,1.0,0.0,0.0,21.0,140000.0,6 years,MORTGAGE,20000.0,13.67,60,B,home_improvement,1410447.8,0,11.08,140000.0,20000.0,1410447.8,11.849404844423074,14.159417800586231,76.7,2.216,20.0
757.0,13.22,0.0,0.0,0.0,76.2,11.0,31956.0,7 years,MORTGAGE,8550.0,9.76,36,B,debt_consolidation,175328.5,0,13.22,31956.0,8550.0,175328.5,10.37214652814023,12.074416636131849,75.7,2.644,8.55
807.0,3.69,0.0,1.0,0.0,0.0,29.0,176000.0,10+ years,MORTGAGE,35000.0,9.76,36,B,other,1323400.8,0,3.69,176000.0,35000.0,1323400.8,12.07824495582233,14.095715345063464,80.7,0.738,35.0
717.0,7.76,0.0,3.0,0.0,74.7,13.0,43000.0,6 years,RENT,6325.0,12.12,36,B,debt_consolidation,2144089.6,0,7.76,43000.0,6325.0,2144089.6,10.668978650219241,14.578225591344385,71.7,1.552,6.325
722.0,11.12,0.0,0.0,0.0,55.0,25.0,100914.0,10+ years,MORTGAGE,15000.0,7.9,36,A,debt_consolidation,268861.9,0,11.12,100914.0,15000.0,268861.9,11.52203385733422,12.501953143858227,72.2,2.2239999999999998,15.0
752.0,12.16,0.0,0.0,0.0,58.3,12.0,54000.0,1 year,RENT,8000.0,6.03,36,A,debt_consolidation,2144089.6,0,12.16,54000.0,8000.0,2144089.6,10.896757843893464,14.578225591344385,75.2,2.432,8.0
742.0,23.32,0.0,0.0,0.0,90.9,9.0,31231.0,5 years,MORTGAGE,15250.0,12.12,36,B,debt_consolidation,1410447.8,0,23.32,31231.0,15250.0,1410447.8,10.349198489212819,14.159417800586231,74.2,4.664,15.25
677.0,15.6,0.0,1.0,0.0,70.1,15.0,50000.0,3 years,RENT,6000.0,13.99,36,C,debt_consolidation,720881.5,0,15.6,50000.0,6000.0,720881.5,10.819798284210286,13.488230047696899,67.7,3.12,6.0
797.0,5.84,0.0,0.0,0.0,10.6,17.0,90000.0,1 year,RENT,35000.0,12.12,60,B,debt_consolidation,768722.9,0,5.84,90000.0,35000.0,768722.9,11.407576060361786,13.552485845448977,79.7,1.168,35.0
732.0,13.95,0.0,0.0,0.0,14.0,20.0,75000.0,< 1 year,MORTGAGE,18000.0,12.12,60,B,credit_card,519569.0,0,13.95,75000.0,18000.0,519569.0,11.225256725762893,13.160754900720871,73.2,2.79,18.0
732.0,14.96,0.0,2.0,0.0,51.9,15.0,60000.0,< 1 year,RENT,6000.0,7.9,36,A,small_business,1323400.8,0,14.96,60000.0,6000.0,1323400.8,11.002116507732017,14.095715345063464,73.2,2.992,6.0
702.0,12.64,0.0,0.0,1.0,92.1,9.0,45000.0,10+ years,RENT,9000.0,12.12,36,B,debt_consolidation,1323400.8,0,12.64,45000.0,9000.0,1323400.8,10.714439990727769,14.095715345063464,70.2,2.528,9.0
712.0,15.06,0.0,0.0,0.0,84.1,29.0,42000.0,3 years,RENT,12000.0,8.9,36,A,debt_consolidation,640663.1,0,15.06,42000.0,12000.0,640663.1,10.645448706505872,13.370259012711182,71.2,3.012,12.0
682.0,17.59,0.0,0.0,0.0,76.6,10.0,56000.0,5 years,RENT,10000.0,13.11,36,B,credit_card,519569.0,0,17.59,56000.0,10000.0,519569.0,10.933124826700707,13.160754900720871,68.2,3.518,10.0
747.0,15.27,0.0,4.0,0.0,44.2,29.0,70000.0,10+ years,MORTGAGE,25000.0,8.9,36,A,credit_card,1410447.8,1,15.27,70000.0,25000.0,1410447.8,11.156264806643742,14.159417800586231,74.7,3.054,25.0
692.0,3.3,0.0,0.0,0.0,71.6,21.0,76000.0,3 years,MORTGAGE,9500.0,12.12,36,B,credit_card,540882.4,0,3.3,76000.0,9500.0,540882.4,11.23850177707664,13.200957158968144,69.2,0.6599999999999999,9.5
772.0,1.4,0.0,4.0,0.0,17.1,35.0,90000.0,2 years,MORTGAGE,9000.0,7.62,36,A,home_improvement,519569.0,0,1.4,90000.0,9000.0,519569.0,11.407576060361786,13.160754900720871,77.2,0.27999999999999997,9.0
727.0,14.87,0.0,0.0,0.0,36.9,24.0,35373.0,5 years,RENT,6500.0,7.9,36,A,credit_card,1323400.8,0,14.87,35373.0,6500.0,1323400.8,10.473732365994739,14.095715345063464,72.7,2.9739999999999998,6.5
787.0,25.96,0.0,1.0,0.0,0.4,17.0,75000.0,< 1 year,OWN,35000.0,13.99,60,C,debt_consolidation,1323400.8,0,25.96,75000.0,35000.0,1323400.8,11.225256725762893,14.095715345063464,78.7,5.192,35.0
692.0,8.95,0.0,1.0,0.0,80.1,27.0,85000.0,10+ years,RENT,12000.0,13.67,36,B,debt_consolidation,444478.2,0,8.95,85000.0,12000.0,444478.2,11.350418300109132,13.00465628886389,69.2,1.7899999999999998,12.0
682.0,22.33,0.0,0.0,0.0,85.9,29.0,74000.0,4 years,RENT,20000.0,14.65,36,C,debt_consolidation,1323400.8,0,22.33,74000.0,20000.0,1323400.8,11.211833885608513,14.095715345063464,68.2,4.465999999999999,20.0
772.0,17.8,0.0,0.0,0.0,17.0,23.0,150000.0,10+ years,MORTGAGE,35000.0,7.9,36,A,debt_consolidation,444478.2,0,17.8,150000.0,35000.0,444478.2,11.918397239722838,13.00465628886389,77.2,3.56,35.0
697.0,15.19,0.0,0.0,0.0,70.7,30.0,105000.0,10+ years,MORTGAGE,7200.0,9.76,36,B,home_improvement,640663.1,0,15.19,105000.0,7200.0,640663.1,11.561725152903833,13.370259012711182,69.7,3.038,7.2
692.0,14.84,0.0,0.0,0.0,78.7,27.0,98000.0,10+ years,MORTGAGE,17600.0,13.67,36,B,debt_consolidation,444478.2,0,14.84,98000.0,17600.0,444478.2,11.49273296168228,13.00465628886389,69.2,2.968,17.6
742.0,26.07,0.0,8.0,0.0,39.4,27.0,80000.0,2 years,OWN,12000.0,15.31,36,C,wedding,1323400.8,0,26.07,80000.0,12000.0,1323400.8,11.289794413577894,14.095715345063464,74.2,5.214,12.0
752.0,26.86,0.0,2.0,0.0,42.0,37.0,80000.0,10+ years,MORTGAGE,13350.0,6.62,36,A,debt_consolidation,768722.9,0,26.86,80000.0,13350.0,768722.9,11.289794413577894,13.552485845448977,75.2,5.372,13.35
707.0,10.81,0.0,0.0,1.0,46.6,12.0,42500.0,10+ years,MORTGAGE,10000.0,9.76,36,B,credit_card,418742.3,0,10.81,42500.0,10000.0,418742.3,10.657282884047461,12.94501097389265,70.7,2.162,10.0
712.0,11.3,0.0,2.0,0.0,37.9,14.0,12000.0,,RENT,5000.0,9.76,36,B,major_purchase,2144089.6,0,11.3,16000.0,5000.0,2144089.6,9.680406499268875,14.578225591344385,71.2,2.2600000000000002,5.0
672.0,14.21,0.0,0.0,0.0,83.5,21.0,46000.0,4 years,RENT,15000.0,17.99,36,D,debt_consolidation,2144089.6,0,14.21,46000.0,15000.0,2144089.6,10.736418414365376,14.578225591344385,67.2,2.842,15.0
712.0,8.77,0.0,0.0,0.0,47.8,14.0,55000.0,4 years,RENT,14600.0,10.74,36,B,credit_card,273593.9,0,8.77,55000.0,14600.0,273593.9,10.915106645867503,12.51940016916035,71.2,1.754,14.6
712.0,13.27,0.0,1.0,0.0,24.4,20.0,70000.0,4 years,MORTGAGE,5400.0,8.9,36,A,debt_consolidation,273593.9,0,13.27,70000.0,5400.0,273593.9,11.156264806643742,12.51940016916035,71.2,2.654,5.4
682.0,3.04,0.0,3.0,0.0,59.6,27.0,60000.0,< 1 year,RENT,7000.0,13.67,36,B,credit_card,2144089.6,0,3.04,60000.0,7000.0,2144089.6,11.002116507732017,14.578225591344385,68.2,0.608,7.0
682.0,20.03,0.0,0.0,0.0,73.2,8.0,48000.0,6 years,RENT,12000.0,13.11,36,B,debt_consolidation,2144089.6,0,20.03,48000.0,12000.0,2144089.6,10.778977123006351,14.578225591344385,68.2,4.006,12.0
737.0,15.93,0.0,0.0,0.0,62.1,16.0,48000.0,10+ years,RENT,20000.0,12.12,60,B,debt_consolidation,51607.4,0,15.93,48000.0,20000.0,51607.4,10.778977123006351,10.851420352040014,73.7,3.186,20.0
742.0,2.02,0.0,0.0,0.0,45.0,12.0,120000.0,6 years,RENT,15000.0,7.9,36,A,credit_card,2144089.6,0,2.02,120000.0,15000.0,2144089.6,11.695255355062795,14.578225591344385,74.2,0.404,15.0
702.0,14.35,0.0,0.0,0.0,68.8,24.0,82000.0,5 years,MORTGAGE,12000.0,10.74,36,B,credit_card,87644.8,0,14.35,82000.0,12000.0,87644.8,11.314486721293981,11.381047561721246,70.2,2.87,12.0
717.0,15.37,0.0,0.0,0.0,66.8,11.0,60000.0,10+ years,RENT,10000.0,9.76,36,B,debt_consolidation,444478.2,0,15.37,60000.0,10000.0,444478.2,11.002116507732017,13.00465628886389,71.7,3.074,10.0
697.0,9.7,0.0,0.0,0.0,52.7,28.0,46000.0,10+ years,MORTGAGE,10000.0,12.12,36,B,credit_card,244114.4,0,9.7,46000.0,10000.0,244114.4,10.736418414365376,12.405392246857383,69.7,1.94,10.0
717.0,20.53,0.0,0.0,0.0,86.0,31.0,115000.0,9 years,MORTGAGE,21000.0,12.12,36,B,debt_consolidation,2144089.6,1,20.53,115000.0,21000.0,2144089.6,11.652696102959753,14.578225591344385,71.7,4.106,21.0
667.0,11.99,1.0,2.0,0.0,64.3,25.0,18314.0,7 years,OWN,8725.0,17.27,36,D,debt_consolidation,186553.9,0,11.99,18314.0,8725.0,186553.9,9.815475675212914,12.136475484354124,66.7,2.398,8.725
682.0,6.72,1.0,2.0,0.0,73.5,34.0,82000.0,< 1 year,MORTGAGE,20000.0,15.81,36,C,credit_card,296272.5,0,6.72,82000.0,20000.0,296272.5,11.314486721293981,12.59903491791456,68.2,1.3439999999999999,20.0
677.0,19.15,0.0,2.0,0.0,77.3,20.0,90000.0,6 years,RENT,35000.0,19.99,36,E,credit_card,2144089.6,0,19.15,90000.0,35000.0,2144089.6,11.407576060361786,14.578225591344385,67.7,3.8299999999999996,35.0
682.0,4.69,0.0,2.0,0.0,97.4,24.0,80000.0,10+ years,RENT,20000.0,18.25,36,D,debt_consolidation,2144089.6,0,4.69,80000.0,20000.0,2144089.6,11.289794413577894,14.578225591344385,68.2,0.9380000000000001,20.0
677.0,21.6,0.0,2.0,0.0,85.8,14.0,11000.0,3 years,RENT,5375.0,14.65,36,C,credit_card,233481.2,0,21.6,16000.0,5375.0,233481.2,9.680406499268875,12.36085683893104,67.7,4.32,5.375
707.0,22.13,1.0,1.0,1.0,8.7,22.0,45000.0,< 1 year,RENT,4000.0,9.76,36,B,debt_consolidation,2144089.6,0,22.13,45000.0,4000.0,2144089.6,10.714439990727769,14.578225591344385,70.7,4.426,4.0
677.0,12.3,0.0,1.0,0.0,94.7,19.0,71616.0,5 years,RENT,21000.0,21.97,60,E,debt_consolidation,2144089.6,0,12.3,71616.0,21000.0,2144089.6,11.179087754934253,14.578225591344385,67.7,2.46,21.0
702.0,9.22,0.0,1.0,0.0,68.8,12.0,70000.0,5 years,RENT,6400.0,12.12,36,B,credit_card,2144089.6,0,9.22,70000.0,6400.0,2144089.6,11.156264806643742,14.578225591344385,70.2,1.844,6.4
732.0,24.69,0.0,0.0,0.0,29.5,36.0,79000.0,10+ years,MORTGAGE,13000.0,7.9,36,A,debt_consolidation,445120.7,0,24.69,79000.0,13000.0,445120.7,11.277215789596893,13.006100760325612,73.2,4.938000000000001,13.0
692.0,16.69,0.0,1.0,0.0,67.0,34.0,90000.0,8 years,MORTGAGE,28000.0,20.99,60,E,debt_consolidation,268068.2,0,16.69,90000.0,28000.0,268068.2,11.407576060361786,12.498996704730999,69.2,3.338,28.0
717.0,6.34,0.0,0.0,0.0,26.9,13.0,46000.0,5 years,MORTGAGE,5000.0,7.9,36,A,home_improvement,2144089.6,0,6.34,46000.0,5000.0,2144089.6,10.736418414365376,14.578225591344385,71.7,1.268,5.0
677.0,11.15,0.0,0.0,0.0,55.0,33.0,65520.0,7 years,MORTGAGE,11750.0,17.27,36,D,credit_card,1410447.8,0,11.15,65520.0,11750.0,1410447.8,11.090125980925743,14.159417800586231,67.7,2.23,11.75
727.0,6.5,0.0,1.0,0.0,73.5,36.0,77000.0,10+ years,OWN,22500.0,12.12,36,B,debt_consolidation,768722.9,0,6.5,77000.0,22500.0,768722.9,11.251573687764477,13.552485845448977,72.7,1.3,22.5
692.0,20.67,0.0,0.0,0.0,81.2,18.0,115000.0,10+ years,MORTGAGE,12175.0,12.12,36,B,credit_card,2144089.6,0,20.67,115000.0,12175.0,2144089.6,11.652696102959753,14.578225591344385,69.2,4.134,12.175
692.0,23.0,0.0,0.0,0.0,59.9,15.0,22694.0,< 1 year,OWN,10000.0,12.12,36,B,debt_consolidation,268861.9,0,23.0,22694.0,10000.0,268861.9,10.029899914890565,12.501953143858227,69.2,4.6,10.0
677.0,21.73,0.0,0.0,0.0,69.0,12.0,24000.0,,RENT,10000.0,13.67,36,B,debt_consolidation,73676.7,0,21.73,24000.0,10000.0,73676.7,10.085850775128717,11.207441881652548,67.7,4.346,10.0
687.0,12.57,0.0,0.0,0.0,71.0,4.0,36000.0,3 years,RENT,11000.0,14.65,36,C,credit_card,2144089.6,0,12.57,36000.0,11000.0,2144089.6,10.491301994830229,14.578225591344385,68.7,2.5140000000000002,11.0
687.0,18.21,0.0,0.0,0.0,79.7,11.0,35000.0,3 years,RENT,15000.0,13.67,36,B,debt_consolidation,1323400.8,0,18.21,35000.0,15000.0,1323400.8,10.463131911491967,14.095715345063464,68.7,3.6420000000000003,15.0
687.0,16.23,0.0,0.0,1.0,79.2,20.0,87600.0,10+ years,RENT,5000.0,10.74,36,B,other,2144089.6,0,16.23,87600.0,5000.0,2144089.6,11.38054769238444,14.578225591344385,68.7,3.246,5.0
662.0,10.44,0.0,2.0,0.0,42.9,33.0,64500.0,4 years,MORTGAGE,6300.0,20.99,60,E,debt_consolidation,173238.8,1,10.44,64500.0,6300.0,173238.8,11.07443600653965,12.06242626849783,66.2,2.088,6.3
677.0,13.57,0.0,0.0,0.0,82.3,13.0,42000.0,7 years,RENT,20675.0,20.99,60,E,debt_consolidation,768722.9,0,13.57,42000.0,20675.0,768722.9,10.645448706505872,13.552485845448977,67.7,2.714,20.675
687.0,20.21,0.0,1.0,0.0,61.4,14.0,25000.0,2 years,RENT,9500.0,14.65,36,C,debt_consolidation,640663.1,1,20.21,25000.0,9500.0,640663.1,10.12667110305036,13.370259012711182,68.7,4.042,9.5
692.0,9.04,0.0,0.0,0.0,42.0,33.0,105000.0,1 year,RENT,11000.0,12.12,36,B,debt_consolidation,2144089.6,0,9.04,105000.0,11000.0,2144089.6,11.561725152903833,14.578225591344385,69.2,1.8079999999999998,11.0
712.0,21.85,2.0,1.0,0.0,21.5,45.0,75000.0,3 years,MORTGAGE,5000.0,8.9,36,A,debt_consolidation,640663.1,0,21.85,75000.0,5000.0,640663.1,11.225256725762893,13.370259012711182,71.2,4.37,5.0
687.0,20.79,0.0,1.0,2.0,74.6,18.0,45600.0,7 years,RENT,16500.0,15.31,36,C,debt_consolidation,439539.7,1,20.79,45600.0,16500.0,439539.7,10.727684925086583,12.993483321948231,68.7,4.1579999999999995,16.5
677.0,17.39,1.0,2.0,0.0,73.3,29.0,85000.0,10+ years,MORTGAGE,33950.0,19.99,36,E,debt_consolidation,2144089.6,1,17.39,85000.0,33950.0,2144089.6,11.350418300109132,14.578225591344385,67.7,3.478,33.95
767.0,15.71,0.0,1.0,0.0,42.6,38.0,140000.0,10+ years,MORTGAGE,20000.0,7.9,36,A,debt_consolidation,2144089.6,0,15.71,140000.0,20000.0,2144089.6,11.849404844423074,14.578225591344385,76.7,3.1420000000000003,20.0
717.0,20.57,0.0,2.0,0.0,66.2,25.0,92000.0,3 years,MORTGAGE,23800.0,13.99,36,C,debt_consolidation,1410447.8,1,20.57,92000.0,23800.0,1410447.8,11.429554725537322,14.159417800586231,71.7,4.114,23.8
717.0,24.47,0.0,0.0,0.0,75.2,31.0,59000.0,3 years,RENT,10000.0,8.9,36,A,debt_consolidation,244114.4,0,24.47,59000.0,10000.0,244114.4,10.985309671896763,12.405392246857383,71.7,4.894,10.0
737.0,0.33,0.0,1.0,0.0,3.9,26.0,73000.0,10+ years,RENT,12000.0,7.9,36,A,major_purchase,2144089.6,0,1.05,73000.0,12000.0,2144089.6,11.19822841866684,14.578225591344385,73.7,0.21000000000000002,12.0
707.0,8.34,0.0,1.0,0.0,97.2,12.0,49000.0,1 year,RENT,2400.0,15.31,36,C,debt_consolidation,439539.7,0,8.34,49000.0,2400.0,439539.7,10.799595985047786,12.993483321948231,70.7,1.668,2.4
682.0,20.74,0.0,3.0,0.0,77.3,13.0,29004.0,5 years,RENT,12800.0,14.65,36,C,debt_consolidation,445120.7,1,20.74,29004.0,12800.0,445120.7,10.275223507900165,13.006100760325612,68.2,4.148,12.8
687.0,12.41,0.0,0.0,0.0,65.6,15.0,29000.0,9 years,MORTGAGE,8500.0,13.11,36,B,credit_card,768722.9,0,12.41,29000.0,8500.0,768722.9,10.275085591132715,13.552485845448977,68.7,2.482,8.5
767.0,15.64,0.0,3.0,0.0,14.7,31.0,135000.0,4 years,MORTGAGE,10000.0,6.62,36,A,debt_consolidation,174427.6,0,15.64,135000.0,10000.0,174427.6,11.813037464800539,12.069265034816452,76.7,3.128,10.0
732.0,11.04,0.0,1.0,0.0,49.6,16.0,60000.0,10+ years,MORTGAGE,20000.0,8.9,36,A,credit_card,418742.3,0,11.04,60000.0,20000.0,418742.3,11.002116507732017,12.94501097389265,73.2,2.2079999999999997,20.0
707.0,18.44,0.0,0.0,0.0,89.0,17.0,210000.0,7 years,MORTGAGE,30000.0,20.99,60,E,debt_consolidation,2144089.6,0,18.44,210000.0,30000.0,2144089.6,12.25486757159303,14.578225591344385,70.7,3.688,30.0
697.0,13.76,0.0,0.0,1.0,78.7,44.0,62000.0,8 years,MORTGAGE,11000.0,12.12,36,B,debt_consolidation,244114.4,0,13.76,62000.0,11000.0,244114.4,11.034905792929415,12.405392246857383,69.7,2.752,11.0
697.0,24.05,0.0,0.0,0.0,94.7,16.0,25000.0,< 1 year,RENT,6000.0,12.12,36,B,credit_card,268068.2,0,24.05,25000.0,6000.0,268068.2,10.12667110305036,12.498996704730999,69.7,4.8100000000000005,6.0
697.0,15.38,0.0,0.0,0.0,74.1,12.0,70000.0,5 years,RENT,5000.0,9.76,36,B,debt_consolidation,445120.7,0,15.38,70000.0,5000.0,445120.7,11.156264806643742,13.006100760325612,69.7,3.076,5.0
727.0,26.26,0.0,1.0,0.0,73.3,27.0,35000.0,10+ years,RENT,17500.0,13.99,60,C,debt_consolidation,274540.5,1,26.26,35000.0,17500.0,274540.5,10.463131911491967,12.522854070032228,72.7,5.252000000000001,17.5
727.0,12.13,0.0,0.0,1.0,12.3,8.0,55000.0,5 years,MORTGAGE,5000.0,8.9,36,A,major_purchase,540882.4,0,12.13,55000.0,5000.0,540882.4,10.915106645867503,13.200957158968144,72.7,2.426,5.0
687.0,16.27,0.0,0.0,0.0,88.1,7.0,18000.0,4 years,RENT,8875.0,13.67,36,B,debt_consolidation,2144089.6,0,16.27,18000.0,8875.0,2144089.6,9.798182590890704,14.578225591344385,68.7,3.254,8.875
687.0,24.62,0.0,1.0,0.0,77.8,26.0,97000.0,10+ years,MORTGAGE,11450.0,13.99,36,C,debt_consolidation,2144089.6,1,24.62,97000.0,11450.0,2144089.6,11.48247656671073,14.578225591344385,68.7,4.924,11.45
692.0,24.37,0.0,2.0,0.0,96.8,16.0,42000.0,10+ years,MORTGAGE,15000.0,17.99,36,D,debt_consolidation,1323400.8,0,24.37,42000.0,15000.0,1323400.8,10.645448706505872,14.095715345063464,69.2,4.8740000000000006,15.0
682.0,22.42,0.0,0.0,0.0,88.0,12.0,25000.0,3 years,MORTGAGE,12375.0,13.67,36,B,debt_consolidation,140764.1,0,22.42,25000.0,12375.0,140764.1,10.12667110305036,11.854840718604388,68.2,4.484,12.375
682.0,21.3,0.0,1.0,0.0,78.9,20.0,20000.0,7 years,RENT,3600.0,13.67,36,B,major_purchase,418742.3,0,21.3,20000.0,3600.0,418742.3,9.90353755128617,12.94501097389265,68.2,4.26,3.6
677.0,10.8,0.0,0.0,0.0,76.7,12.0,63000.0,1 year,RENT,6000.0,12.12,36,B,debt_consolidation,445120.7,0,10.8,63000.0,6000.0,445120.7,11.050905878263567,13.006100760325612,67.7,2.16,6.0
682.0,15.12,0.0,3.0,0.0,88.4,36.0,50698.0,10+ years,MORTGAGE,5150.0,13.99,36,C,debt_consolidation,439539.7,0,15.12,50698.0,5150.0,439539.7,10.83366146551888,12.993483321948231,68.2,3.024,5.15
802.0,12.82,0.0,0.0,0.0,6.8,37.0,170000.0,10+ years,MORTGAGE,16000.0,7.9,60,A,home_improvement,540882.4,0,12.82,170000.0,16000.0,540882.4,12.04355959836804,13.200957158968144,80.2,2.564,16.0
687.0,11.36,0.0,1.0,0.0,65.4,17.0,52000.0,5 years,RENT,13000.0,13.99,36,C,debt_consolidation,2144089.6,0,11.36,52000.0,13000.0,2144089.6,10.859018228147887,14.578225591344385,68.7,2.272,13.0
